roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff,home_core_GK,home_core_DF,home_core_MF,home_core_FW,home_momentum_GK,home_momentum_DF,home_momentum_MF,home_momentum_FW,home_starter_count_GK,home_starter_count_DF,home_starter_count_MF,home_starter_count_FW,home_available_count_GK,home_available_count_DF,home_available_count_MF,home_available_count_FW,away_core_GK,away_core_DF,away_core_MF,away_core_FW,away_momentum_GK,away_momentum_DF,away_momentum_MF,away_momentum_FW,away_starter_count_GK,away_starter_count_DF,away_starter_count_MF,away_starter_count_FW,away_available_count_GK,away_available_count_DF,away_available_count_MF,away_available_count_FW,GKCoreDiff,GKMomentumDiff,GKCoreRatio,GKMomentumRatio,homeGKStarterCount,awayGKStarterCount,GKStarterCountDiff,homeGKAvailableRate,awayGKAvailableRate,GKAvailableRateDiff,DFCoreDiff,DFMomentumDiff,DFCoreRatio,DFMomentumRatio,homeDFStarterCount,awayDFStarterCount,DFStarterCountDiff,homeDFAvailableRate,awayDFAvailableRate,DFAvailableRateDiff,MFCoreDiff,MFMomentumDiff,MFCoreRatio,MFMomentumRatio,homeMFStarterCount,awayMFStarterCount,MFStarterCountDiff,homeMFAvailableRate,awayMFAvailableRate,MFAvailableRateDiff,FWCoreDiff,FWMomentumDiff,FWCoreRatio,FWMomentumRatio,homeFWStarterCount,awayFWStarterCount,FWStarterCountDiff,homeFWAvailableRate,awayFWAvailableRate,FWAvailableRateDiff,homeAttackCore,awayAttackCore,attackCoreDiff,homeDefenseCore,awayDefenseCore,defenseCoreDiff,homeAttackMomentum,awayAttackMomentum,attackMomentumDiff,homeDefenseMomentum,awayDefenseMomentum,defenseMomentumDiff,homePlayerBalance,awayPlayerBalance,playerBalanceDiff
1631,2025-05-24,J.League,鹿島アントラーズ,FC東京,1634,1530,104,1560,1543,17,10,7,3,3,2,1,4,3,59,39,20,23,17,7,14,16,3,13,0.72,0.44,0.75,0.5384615384615384,0.2115384615384615,0.9166666666666666,0.8461538461538461,0.0705128205128204,0.25,0.4615384615384615,-0.2115384615384615,0.6814814814814815,0.5037037037037037,0.1777777777777778,4.821428571428571,2.4107142857142856,2.4107142857142856,104,3,20,0.1777777777777778,2.4107142857142856,37.66769841269841,9,4,5,3,1,2,4,2,2,0,0,0,1,0,0,5,1631,1.7628205128205128,0.0705128205128204,0.1638751917760405,A,31392,0.605824,0.543935,0.909091,12.0,20.0,0.600745,0.52506,0.363636,10.0,20.0,0.005079,0.0188749999999999,0.545455,2.0,0.0,0.5,0.651273,0.635913,0.636185,0.5,0.635019,0.567722,0.499481,1.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,0.5,0.690377,0.569931,0.478222,0.5,0.627516,0.497194,0.376578,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.03910400000000003,0.007503000000000037,0.9441672128011056,1.0117691163829614,4.0,4.0,0.0,1.0,1.0,0.0,0.06598199999999999,0.07052799999999992,1.113775604339137,1.139055272735876,4.0,4.0,0.0,1.0,1.0,0.0,0.15796300000000002,0.12290299999999998,1.3235474845459647,1.3179254898105943,2.0,2.0,0.0,1.0,1.0,0.0,0.6361034,0.5057347,0.1303687,0.61345475,0.6427827500000001,-0.02932800000000002,0.5199533,0.4127628,0.10719049999999997,0.6012642500000001,0.595637,0.005627250000000084,0.022648649999999937,0.1370480500000001,-0.11439940000000015
1631,2025-05-24,J.League,京都サンガF.C.,V・ファーレン長崎,1473,1472,1,1483,1464,19,4,4,0,1,1,18,26,8,27,22,5,13,10,15,12,-2,-2,0,0.3181818181818182,0.3333333333333333,0.2307692307692307,0.2,0.0307692307692307,0.6153846153846154,0.4,0.2153846153846154,0.7692307692307693,0.8,-0.0307692307692307,0.4377104377104377,0.411522633744856,0.0261878039655817,1.98,2.0250000000000004,-0.0450000000000001,1,8,5,0.0261878039655817,0.0450000000000001,2.3642375607931165,3,4,-1,1,1,0,0,1,-1,2,0,2,0,0,0,5,1631,1.015384615384615,0.2153846153846154,0.2120379195164399,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,ファジアーノ岡山,セレッソ大阪,1486,1539,-53,1505,1519,-14,10,10,0,3,3,15,5,-10,28,39,-11,14,17,19,14,-5,3,-8,0.2692307692307692,0.44,0.4545454545454545,0.5833333333333334,-0.1287878787878788,0.5454545454545454,0.5833333333333334,-0.0378787878787879,0.5454545454545454,0.4166666666666667,0.1287878787878787,0.3988603988603988,0.5037037037037037,-0.1048433048433048,1.847368421052632,2.4107142857142856,-0.5633458646616538,53,10,11,0.1048433048433048,0.5633458646616538,21.18363783390099,6,6,0,2,2,0,2,2,0,0,0,0,0,0,2,5,1631,1.128787878787879,0.0378787878787879,0.2119599286169161,A,32489,0.657326,0.570736,0.454545,11.0,20.0,0.557937,0.473258,0.636364,10.0,20.0,0.0993889999999999,0.097478,-0.181819,1.0,0.0,0.5,0.796007,0.669722,0.587,0.5,0.748764,0.574852,0.4492,1.0,3.0,4.0,3.0,1.0,3.0,5.0,2.0,0.5,0.627738,0.539352,0.505694,0.415,0.561762,0.410426,0.448056,1.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,0.08500000000000002,1.0,1.2,1.0,1.0,0.0,1.0,1.0,0.0,0.168269,0.187002,1.2638528674784943,1.3270626589385093,3.0,4.0,-1.0,1.0,1.0,0.0,0.13036999999999999,0.16442600000000002,1.2373159649914809,1.3910937953409162,4.0,3.0,1.0,1.0,0.6666666666666666,0.33333333333333337,0.08130599999999999,0.0011439999999999784,1.1576632654248449,1.0024975112213352,3.0,3.0,0.0,0.6666666666666666,1.0,-0.33333333333333337,0.6118165999999999,0.5157914,0.09602519999999992,0.72200525,0.5958035,0.12620175,0.4868956,0.436767,0.05012859999999997,0.686573,0.5250715,0.16150149999999996,0.11018865000000011,0.08001210000000003,0.03017655000000008
1631,2025-05-24,J.League,東京ヴェルディ,横浜F・マリノス,1519,1516,3,1548,1488,60,6,4,2,2,1,10,3,-7,35,43,-8,15,15,13,13,2,2,0,0.4347826086956521,0.5185185185185185,0.5833333333333334,0.4285714285714285,0.1547619047619048,0.9166666666666666,0.4285714285714285,0.4880952380952381,0.4166666666666667,0.5714285714285714,-0.1547619047619047,0.4830917874396135,0.411522633744856,0.0715691536947575,2.388461538461539,2.803846153846154,-0.4153846153846152,3,7,8,0.0715691536947575,0.4153846153846152,2.8973907538158743,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,1631,1.3452380952380951,0.4880952380952381,0.172292792515079,A,32391,0.491104,0.434872,0.818182,9.0,17.0,0.653458,0.576867,0.727273,13.0,19.0,-0.162354,-0.141995,0.090909,-4.0,-2.0,0.5,0.654375,0.578819,0.341458,0.5,0.60875,0.529306,0.260826,1.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,0.5,0.954769,0.513588,0.709005,0.355,0.92887,0.423731,0.617287,1.0,4.0,3.0,3.0,1.0,6.0,3.0,4.0,0.0,0.14500000000000002,1.0,1.3972602739726028,1.0,1.0,0.0,1.0,1.0,0.0,-0.30039399999999994,-0.32011999999999996,0.6886363471463117,0.6590369273701365,3.0,4.0,-1.0,1.0,1.0,0.0,0.06523099999999993,0.10557500000000003,1.1245845970495885,1.2434112387631966,4.0,3.0,1.0,0.75,1.0,-0.25,-0.367547,-0.35646100000000003,0.4888116216159832,0.43174177051333756,3.0,3.0,0.0,0.6666666666666666,1.0,-0.33333333333333337,0.41266629999999993,0.6503798999999999,-0.23771359999999997,0.6157812500000001,0.84107675,-0.22529549999999998,0.34137,0.5592202,-0.21785019999999994,0.5815625,0.7854025,-0.20384000000000002,0.20311495000000013,0.19069685000000014,0.012418099999999987
1631,2025-05-24,J.League,サンフレッチェ広島,名古屋グランパス,1550,1497,53,1527,1494,33,8,10,-2,2,3,2,9,7,44,36,8,18,16,11,18,7,-2,9,0.5416666666666666,0.3571428571428571,0.6,0.3076923076923077,0.2923076923076922,0.8,0.6153846153846154,0.1846153846153846,0.4,0.6923076923076923,-0.2923076923076922,0.5555555555555555,0.4232804232804232,0.1322751322751322,2.9454545454545458,2.1,0.8454545454545457,53,7,8,0.1322751322751322,0.8454545454545457,20.49554593554593,7,6,1,2,2,0,3,0,3,0,1,-1,0,0,1,5,1631,1.4153846153846157,0.1846153846153846,0.1939996822981123,H,32367,0.608514,0.554844,1.0,12.0,20.0,0.596104,0.514331,0.818182,11.0,20.0,0.01241,0.040513,0.181818,1.0,0.0,0.5,0.761042,0.492654,0.738444,0.5,0.747667,0.425494,0.655356,1.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,0.472667,0.571543,0.603715,1.0,0.411467,0.477765,0.482347,1.0,3.0,5.0,2.0,2.0,2.0,4.0,3.0,-0.5,-0.5,0.504950495049505,0.504950495049505,1.0,1.0,0.0,1.0,1.0,0.0,0.288375,0.33619999999999994,1.5974616039629808,1.7976899733549718,3.0,3.0,0.0,1.0,0.6666666666666666,0.33333333333333337,-0.07888900000000004,-0.05227100000000001,0.8643453708496188,0.8928356893176017,4.0,5.0,-1.0,1.0,0.8,0.19999999999999996,0.134729,0.17300900000000002,1.219530237976911,1.3513964744377442,3.0,2.0,1.0,1.0,1.0,0.0,0.6647069999999999,0.5940634,0.07064359999999992,0.6957815,0.6045002500000001,0.09128124999999998,0.5863974000000001,0.4809724,0.10542500000000005,0.68575025,0.55860025,0.12714999999999999,0.031074500000000116,0.010436850000000053,0.020637650000000063
1631,2025-05-24,J.League,柏レイソル,ジェフユナイテッド千葉,1496,1473,23,1512,1470,42,6,3,3,2,1,6,22,16,39,24,15,15,10,15,13,0,-3,3,0.4444444444444444,0.35,0.5333333333333333,0.2,0.3333333333333333,0.6,0.4,0.1999999999999999,0.4666666666666667,0.8,-0.3333333333333333,0.411522633744856,0.3703703703703703,0.0411522633744856,2.43,2.076923076923077,0.353076923076923,23,16,15,0.0411522633744856,0.353076923076923,12.128845837290282,6,3,3,2,1,1,2,0,2,0,2,-2,0,0,1,5,1631,1.0,0.1999999999999999,0.1734832484259257,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,水戸ホーリーホック,川崎フロンターレ,1514,1493,21,1526,1484,42,8,7,1,2,2,20,11,-9,26,34,-8,14,16,14,17,0,-1,1,0.3,0.3461538461538461,0.4285714285714285,0.3,0.1285714285714285,1.0,0.5,0.5,0.5714285714285714,0.7,-0.1285714285714285,0.5185185185185185,0.4558404558404558,0.0626780626780626,1.9285714285714288,2.0647058823529414,-0.1361344537815125,21,9,8,0.0626780626780626,0.1361344537815125,9.639762503291916,6,4,2,2,1,1,2,1,1,0,0,0,0,1,0,5,1631,1.5,0.5,0.2439937172211342,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,清水エスパルス,ガンバ大阪,1514,1507,7,1493,1498,-5,10,5,5,3,1,8,7,-1,37,38,-1,15,18,14,15,1,3,-2,0.44,0.4,0.3333333333333333,0.2727272727272727,0.0606060606060606,0.5833333333333334,0.7272727272727273,-0.1439393939393939,0.6666666666666666,0.7272727272727273,-0.0606060606060606,0.4444444444444444,0.5333333333333333,-0.0888888888888889,2.4107142857142856,2.2500000000000004,0.1607142857142851,7,1,1,0.0888888888888889,0.1607142857142851,2.7499206349206347,4,3,1,1,1,0,0,0,0,1,2,-1,1,0,0,5,1631,1.3106060606060606,0.1439393939393939,0.2097868994211447,A,32350,0.544694,0.493989,0.818182,11.0,17.0,0.61656,0.56947,0.818182,12.0,19.0,-0.0718659999999999,-0.075481,0.0,-1.0,-2.0,0.5,0.56,0.644753,0.615,0.5,0.502733,0.573951,0.547917,1.0,3.0,4.0,3.0,1.0,3.0,6.0,2.0,0.5,0.613849,0.609,0.699213,0.5,0.569016,0.556067,0.642815,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.053848999999999925,-0.06628299999999998,0.9136826379460415,0.8855247523384501,3.0,4.0,-1.0,1.0,1.0,0.0,0.035753000000000035,0.01788400000000001,1.0577592891760905,1.0315934332861658,4.0,2.0,2.0,1.0,1.0,0.0,-0.08421299999999998,-0.09489800000000004,0.8812585217699055,0.8546326294585755,3.0,4.0,-1.0,0.6666666666666666,1.0,-0.33333333333333337,0.6239259,0.6721490999999999,-0.04822319999999991,0.545,0.58538675,-0.040386749999999916,0.5557272,0.6167906,-0.06106339999999999,0.50204975,0.551762,-0.04971225000000001,0.0789259,0.08676234999999999,-0.007836449999999995
1631,2025-05-24,J.League,北海道コンサドーレ札幌,ジュビロ磐田,1514,1506,8,1520,1508,12,10,10,0,3,3,19,29,10,26,15,11,10,7,9,6,1,1,0,0.4705882352941176,0.4,0.625,0.5,0.125,0.625,0.75,-0.125,0.375,0.5,-0.125,0.4357298474945533,0.5185185185185185,-0.0827886710239651,2.5500000000000003,2.2500000000000004,0.2999999999999998,8,10,11,0.0827886710239651,0.2999999999999998,5.376557734204792,9,4,5,3,1,2,3,0,3,0,1,-1,1,0,0,5,1631,1.375,0.125,0.1987976013026961,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,ベガルタ仙台,横浜FC,1524,1446,78,1516,1461,55,8,7,1,2,2,23,33,10,23,14,9,11,6,8,12,3,-6,9,0.4285714285714285,0.25,0.4444444444444444,0.125,0.3194444444444444,0.7777777777777778,0.25,0.5277777777777778,0.5555555555555556,0.875,-0.3194444444444444,0.582010582010582,0.2777777777777777,0.3042328042328042,2.3625000000000003,1.8,0.5625000000000002,78,10,9,0.3042328042328042,0.5625000000000002,29.97334656084656,6,6,0,2,2,0,0,1,-1,1,0,1,1,0,0,5,1631,1.0277777777777777,0.5277777777777778,0.2065507999299379,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,徳島ヴォルティス,FC今治,1511,1472,39,1517,1481,36,4,4,0,1,1,25,38,13,22,10,12,10,6,8,8,2,-2,4,0.4285714285714285,0.2,0.5,0.0,0.5,0.75,0.3333333333333333,0.4166666666666667,0.5,1.0,-0.5,0.5291005291005291,0.4444444444444444,0.0846560846560846,2.3625000000000003,1.6875,0.6750000000000003,39,13,12,0.0846560846560846,0.6750000000000003,17.051931216931216,4,1,3,1,0,1,1,0,1,0,2,-2,1,0,1,5,1631,1.0833333333333333,0.4166666666666667,0.2403755397508638,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2025-05-24,J.League,藤枝MYFC,いわきFC,1528,1483,45,1500,1509,-9,8,5,3,2,1,27,30,3,17,15,2,9,7,6,8,3,-1,4,0.4,0.3333333333333333,0.0,0.5,-0.5,1.0,0.75,0.25,1.0,0.5,0.5,0.6666666666666666,0.4320987654320987,0.2345679012345679,2.2500000000000004,2.0250000000000004,0.2250000000000001,45,3,2,0.2345679012345679,0.2250000000000001,16.591913580246914,4,1,3,1,0,1,1,0,1,0,1,-1,2,0,0,5,1631,1.75,0.25,0.2570151416572163,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,水戸ホーリーホック,東京ヴェルディ,1502,1525,-23,1518,1477,41,8,9,-1,2,3,25,11,-14,23,35,-12,13,15,14,13,-1,2,-3,0.2631578947368421,0.4347826086956521,0.3333333333333333,0.3,0.0333333333333333,1.0,0.4,0.6,0.6666666666666666,0.7,-0.0333333333333333,0.50682261208577,0.4830917874396135,0.0237308246461564,1.8321428571428573,2.388461538461539,-0.5563186813186816,23,14,12,0.0237308246461564,0.5563186813186816,11.666009901192968,4,3,1,1,1,0,1,0,1,0,2,-2,0,0,1,5,1630,1.4,0.6,0.2345377232663624,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,2025-05-17,J.League,横浜F・マリノス,柏レイソル,1531,1481,50,1538,1475,63,7,3,4,2,1,3,9,6,44,36,8,16,14,13,15,3,-1,4,0.5185185185185185,0.4230769230769231,0.6153846153846154,0.2727272727272727,0.3426573426573427,0.7692307692307693,0.4545454545454545,0.3146853146853147,0.3846153846153846,0.7272727272727273,-0.3426573426573426,0.4389574759945129,0.3988603988603988,0.0400970771341141,2.803846153846154,2.3400000000000003,0.4638461538461538,50,6,8,0.0400970771341141,0.4638461538461538,19.10078864619605,1,3,-2,0,1,-1,0,1,-1,2,0,2,1,0,2,5,1630,1.2237762237762235,0.3146853146853147,0.1628745421894572,A,32289,0.622854,0.571612,0.636364,13.0,20.0,0.597486,0.543389,0.363636,12.0,20.0,0.025368,0.0282229999999999,0.272728,1.0,0.0,0.5,0.656088,0.567731,0.717894,0.45,0.678009,0.485296,0.622009,1.0,4.0,3.0,3.0,1.0,4.0,3.0,5.0,0.5,0.678829,0.579782,0.647118,0.5,0.616183,0.489802,0.544236,1.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,0.0,-0.04999999999999999,1.0,0.9019607843137255,1.0,1.0,0.0,1.0,1.0,0.0,-0.02274100000000001,0.06182599999999994,0.9669860008797538,1.0987347149315774,4.0,4.0,0.0,1.0,1.0,0.0,-0.012051000000000034,-0.00450600000000001,0.9795670264606243,0.9909844298342143,3.0,4.0,-1.0,1.0,1.0,0.0,0.07077600000000006,0.07777299999999998,1.1077066828180024,1.1403246992256006,3.0,2.0,1.0,1.0,1.0,0.0,0.6728451,0.6269172,0.04592790000000002,0.617066,0.63412175,-0.017055750000000036,0.5809951,0.5279058,0.053089300000000006,0.62100675,0.58713725,0.0338695,0.05577909999999997,0.007204550000000087,0.04857454999999988
1630,2025-05-17,J.League,V・ファーレン長崎,ヴィッセル神戸,1472,1510,-38,1515,1509,6,4,4,0,1,1,26,18,-8,21,27,-6,9,13,11,11,-2,2,-4,0.3529411764705882,0.3888888888888889,0.5714285714285714,0.3,0.2714285714285714,0.7142857142857143,0.8,-0.0857142857142857,0.4285714285714285,0.7,-0.2714285714285714,0.392156862745098,0.5349794238683128,-0.1428225611232147,2.0863636363636364,2.209090909090909,-0.1227272727272725,38,8,6,0.1428225611232147,0.1227272727272725,15.353109966770097,3,1,2,1,0,1,0,0,0,1,1,0,0,0,0,5,1630,1.5142857142857142,0.0857142857142857,0.2158362271512731,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
