match_card_id,match_date,kickoff_time,stadium,attendance,weather,temperature_c,humidity_pct,home_team,away_team,home_score,away_score,home_first_half_score,away_first_half_score,home_second_half_score,away_second_half_score,home_coach,away_coach,regulation_minutes,source_html
27595,2022/09/18,19:03,ノエビアスタジアム神戸,21471,曇,29.3,62.0,ヴィッセル神戸,ガンバ大阪,2,1,0,0,2,1,吉田 孝行,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27595.html
27596,2022/09/17,19:03,ベスト電器スタジアム,7741,曇,29.4,66.0,アビスパ福岡,清水エスパルス,3,2,2,1,1,1,長谷部 茂利,ゼ リカルド,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27596.html
27597,2022/09/16,19:03,駅前不動産スタジアム,8572,晴,27.7,63.0,サガン鳥栖,鹿島アントラーズ,1,1,1,0,0,1,川井 健太,岩政 大樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27597.html
27598,2022/10/01,16:03,札幌厚別公園競技場,9774,晴,24.9,53.0,北海道コンサドーレ札幌,川崎フロンターレ,4,3,2,1,2,2,ペトロヴィッチ,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27598.html
27599,2022/10/01,15:03,県立カシマサッカースタジアム,21297,晴,24.7,82.0,鹿島アントラーズ,FC東京,0,1,0,0,0,1,岩政 大樹,アルベル,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27599.html
27600,2022/10/22,16:05,IAIスタジアム日本平,18182,晴,21.5,47.0,清水エスパルス,ジュビロ磐田,1,1,1,0,0,1,ゼ リカルド,渋谷 洋樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27600.html
27601,2022/10/01,16:03,豊田スタジアム,24906,晴,26.4,46.0,名古屋グランパス,横浜F・マリノス,0,4,0,1,0,3,長谷川 健太,ケヴィン マスカット,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27601.html
27602,2022/10/01,16:03,パナソニック スタジアム 吹田,17689,晴,28.3,46.0,ガンバ大阪,柏レイソル,0,0,0,0,0,0,松田 浩,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27602.html
27603,2022/10/01,14:03,ヨドコウ桜スタジアム,12159,晴,28.6,45.0,セレッソ大阪,湘南ベルマーレ,1,1,0,0,1,1,小菊 昭雄,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27603.html
27604,2022/10/01,15:03,エディオンスタジアム広島,17421,晴,30.2,22.0,サンフレッチェ広島,浦和レッズ,4,1,1,0,3,1,ミヒャエル スキッベ,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27604.html
27605,2022/10/01,14:03,ベスト電器スタジアム,10933,晴,27.4,56.0,アビスパ福岡,ヴィッセル神戸,0,1,0,1,0,0,長谷部 茂利,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27605.html
27606,2022/10/01,15:03,駅前不動産スタジアム,8953,晴,28.9,47.0,サガン鳥栖,京都サンガF.C.,0,1,0,1,0,0,川井 健太,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27606.html
27607,2022/10/08,14:04,札幌ドーム,14202,屋内,22.5,39.0,北海道コンサドーレ札幌,アビスパ福岡,1,2,1,0,0,2,ペトロヴィッチ,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27607.html
27608,2022/10/08,15:04,埼玉スタジアム2002,26503,曇,20.3,63.0,浦和レッズ,サガン鳥栖,2,1,1,0,1,1,リカルド ロドリゲス,川井 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27608.html
27609,2022/10/08,16:04,三協フロンテア柏スタジアム,9366,曇一時晴,19.2,67.0,柏レイソル,セレッソ大阪,0,0,0,0,0,0,ネルシーニョ,小菊 昭雄,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27609.html
27610,2022/10/08,15:04,味の素スタジアム,24183,曇,21.3,57.0,FC東京,湘南ベルマーレ,0,2,0,0,0,2,アルベル,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27610.html
27611,2022/10/08,14:05,等々力陸上競技場,19022,曇,21.0,50.0,川崎フロンターレ,清水エスパルス,3,2,1,0,2,2,鬼木 達,ゼ リカルド,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27611.html
27612,2022/10/08,14:03,日産スタジアム,32516,曇,20.9,44.0,横浜F・マリノス,ガンバ大阪,0,2,0,1,0,1,ケヴィン マスカット,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27612.html
27613,2022/10/08,14:03,ヤマハスタジアム(磐田),9476,曇,24.2,40.0,ジュビロ磐田,鹿島アントラーズ,3,3,3,1,0,2,渋谷 洋樹,岩政 大樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27613.html
27614,2022/10/08,14:04,サンガスタジアム by KYOCERA,16281,晴,21.6,47.0,京都サンガF.C.,名古屋グランパス,1,1,0,1,1,0,曺 貴裁,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27614.html
27615,2022/10/08,14:03,ノエビアスタジアム神戸,18524,晴,22.2,32.0,ヴィッセル神戸,サンフレッチェ広島,4,0,1,0,3,0,吉田 孝行,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27615.html
27616,2022/10/29,15:04,等々力陸上競技場,22110,晴一時曇,21.1,26.0,川崎フロンターレ,ヴィッセル神戸,2,1,1,0,1,1,鬼木 達,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27616.html
27617,2022/10/29,15:04,日産スタジアム,46387,晴,20.1,23.0,横浜F・マリノス,浦和レッズ,4,1,2,0,2,1,ケヴィン マスカット,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27617.html
27618,2022/10/29,15:04,レモンガススタジアム平塚,11350,晴時々曇,20.9,36.0,湘南ベルマーレ,サガン鳥栖,3,0,2,0,1,0,山口 智,川井 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27618.html
27619,2022/10/29,15:03,IAIスタジアム日本平,16605,晴,19.2,52.0,清水エスパルス,鹿島アントラーズ,0,1,0,0,0,1,ゼ リカルド,岩政 大樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27619.html
27620,2022/10/29,15:03,豊田スタジアム,28383,晴,19.9,33.0,名古屋グランパス,FC東京,2,1,1,0,1,1,長谷川 健太,アルベル,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27620.html
27621,2022/10/29,15:04,サンガスタジアム by KYOCERA,17626,晴,18.7,35.0,京都サンガF.C.,セレッソ大阪,0,0,0,0,0,0,曺 貴裁,小菊 昭雄,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27621.html
27622,2022/10/29,15:03,パナソニック スタジアム 吹田,27988,晴,18.9,40.0,ガンバ大阪,ジュビロ磐田,2,0,0,0,2,0,松田 浩,渋谷 洋樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27622.html
27623,2022/10/29,15:03,エディオンスタジアム広島,18106,晴,19.3,32.0,サンフレッチェ広島,北海道コンサドーレ札幌,1,2,1,1,0,1,ミヒャエル スキッベ,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27623.html
27624,2022/10/29,15:03,ベスト電器スタジアム,10194,晴,21.4,43.0,アビスパ福岡,柏レイソル,2,1,2,0,0,1,長谷部 茂利,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27624.html
27625,2022/11/05,14:03,札幌ドーム,23330,屋内,23.4,27.0,北海道コンサドーレ札幌,清水エスパルス,4,3,1,0,3,3,ペトロヴィッチ,ゼ リカルド,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27625.html
27626,2022/11/05,14:03,県立カシマサッカースタジアム,21575,曇,17.7,39.0,鹿島アントラーズ,ガンバ大阪,0,0,0,0,0,0,岩政 大樹,松田 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27626.html
27627,2022/11/05,14:04,埼玉スタジアム2002,33816,晴,16.9,38.0,浦和レッズ,アビスパ福岡,1,1,0,0,1,1,リカルド ロドリゲス,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27627.html
27628,2022/11/05,14:04,三協フロンテア柏スタジアム,13012,晴時々曇,17.8,26.0,柏レイソル,湘南ベルマーレ,1,2,0,1,1,1,ネルシーニョ,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27628.html
27629,2022/11/05,14:03,味の素スタジアム,34820,曇時々晴,18.3,35.0,FC東京,川崎フロンターレ,2,3,0,1,2,2,アルベル,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27629.html
27630,2022/11/05,14:03,ヤマハスタジアム(磐田),12045,晴,22.0,20.0,ジュビロ磐田,京都サンガF.C.,0,0,0,0,0,0,渋谷 洋樹,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27630.html
27631,2022/11/05,14:03,ヨドコウ桜スタジアム,16896,晴,20.4,36.0,セレッソ大阪,名古屋グランパス,0,1,0,0,0,1,小菊 昭雄,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27631.html
27632,2022/11/05,14:03,ノエビアスタジアム神戸,22949,晴,20.2,31.0,ヴィッセル神戸,横浜F・マリノス,1,3,1,1,0,2,吉田 孝行,ケヴィン マスカット,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27632.html
27633,2022/11/05,14:05,駅前不動産スタジアム,15577,晴,21.3,29.0,サガン鳥栖,サンフレッチェ広島,2,2,0,2,2,0,川井 健太,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_27633.html
28163,2023/02/17,19:04,等々力陸上競技場,22563,晴,7.2,49.0,川崎フロンターレ,横浜F・マリノス,1,2,0,2,1,0,鬼木 達,ケヴィン マスカット,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28163.html
28164,2023/02/18,14:03,味の素スタジアム,38051,晴,14.2,30.0,FC東京,浦和レッズ,2,0,0,0,2,0,アルベル,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28164.html
28165,2023/02/18,14:03,ニッパツ三ツ沢球技場,11186,晴,16.9,24.0,横浜FC,名古屋グランパス,0,1,0,1,0,0,四方田 修平,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28165.html
28166,2023/02/18,14:03,サンガスタジアム by KYOCERA,15988,曇,9.2,71.0,京都サンガF.C.,鹿島アントラーズ,0,2,0,2,0,0,曺 貴裁,岩政 大樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28166.html
28167,2023/02/18,14:03,ヨドコウ桜スタジアム,17928,曇時々雨,11.6,55.0,セレッソ大阪,アルビレックス新潟,2,2,1,1,1,1,小菊 昭雄,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28167.html
28168,2023/02/18,14:03,ノエビアスタジアム神戸,18981,屋内,13.1,53.0,ヴィッセル神戸,アビスパ福岡,1,0,0,0,1,0,吉田 孝行,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28168.html
28169,2023/02/18,14:03,エディオンスタジアム広島,13121,雨,10.1,90.0,サンフレッチェ広島,北海道コンサドーレ札幌,0,0,0,0,0,0,ミヒャエル スキッベ,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28169.html
28170,2023/02/18,15:03,三協フロンテア柏スタジアム,12334,晴,15.3,34.0,柏レイソル,ガンバ大阪,2,2,1,0,1,2,ネルシーニョ,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28170.html
28171,2023/02/18,15:04,駅前不動産スタジアム,9663,雨,13.8,88.0,サガン鳥栖,湘南ベルマーレ,1,5,1,3,0,2,川井 健太,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28171.html
28172,2023/02/24,19:03,レモンガススタジアム平塚,10006,雨,10.2,81.0,湘南ベルマーレ,横浜FC,2,2,2,1,0,1,山口 智,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28172.html
28173,2023/02/25,14:03,日産スタジアム,34035,晴,9.8,20.0,横浜F・マリノス,浦和レッズ,2,0,1,0,1,0,ケヴィン マスカット,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28173.html
28174,2023/02/25,15:03,札幌ドーム,17078,屋内,22.0,25.0,北海道コンサドーレ札幌,ヴィッセル神戸,1,3,0,1,1,2,ペトロヴィッチ,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28174.html
28175,2023/02/25,15:03,パナソニック スタジアム 吹田,25865,晴,7.1,47.0,ガンバ大阪,サガン鳥栖,1,1,0,0,1,1,ダニエル ポヤトス,川井 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28175.html
28176,2023/02/25,15:04,ベスト電器スタジアム,9607,雨,9.8,78.0,アビスパ福岡,セレッソ大阪,2,1,0,0,2,1,長谷部 茂利,小菊 昭雄,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28176.html
28177,2023/02/25,16:03,県立カシマサッカースタジアム,28608,曇のち雨,9.7,64.0,鹿島アントラーズ,川崎フロンターレ,1,2,1,0,0,2,岩政 大樹,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28177.html
28178,2023/02/25,16:03,豊田スタジアム,21327,晴,7.8,20.0,名古屋グランパス,京都サンガF.C.,1,0,0,0,1,0,長谷川 健太,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28178.html
28179,2023/02/26,14:03,エディオンスタジアム広島,13266,晴,10.7,30.0,サンフレッチェ広島,アルビレックス新潟,1,2,0,2,1,0,ミヒャエル スキッベ,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28179.html
28180,2023/02/26,15:03,三協フロンテア柏スタジアム,12833,晴,10.4,20.0,柏レイソル,FC東京,1,1,1,1,0,0,ネルシーニョ,アルベル,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28180.html
28181,2023/03/03,19:03,ニッパツ三ツ沢球技場,10854,晴,10.5,35.0,横浜F・マリノス,サンフレッチェ広島,1,1,1,1,0,0,ケヴィン マスカット,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28181.html
28182,2023/03/04,13:03,等々力陸上競技場,21171,晴,15.8,24.0,川崎フロンターレ,湘南ベルマーレ,1,1,0,0,1,1,鬼木 達,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28182.html
28183,2023/03/04,14:03,デンカビッグスワンスタジアム,25468,晴,11.3,54.0,アルビレックス新潟,北海道コンサドーレ札幌,2,2,2,1,0,1,松橋 力蔵,ペトロヴィッチ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28183.html
28184,2023/03/04,14:03,サンガスタジアム by KYOCERA,13255,晴,14.0,44.0,京都サンガF.C.,FC東京,2,0,0,0,2,0,曺 貴裁,アルベル,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28184.html
28185,2023/03/04,15:05,浦和駒場スタジアム,18437,晴,18.4,23.0,浦和レッズ,セレッソ大阪,2,1,0,1,2,0,マチェイ スコルジャ,小菊 昭雄,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28185.html
28186,2023/03/04,15:03,ベスト電器スタジアム,6210,晴,16.1,36.0,アビスパ福岡,柏レイソル,1,0,0,0,1,0,長谷部 茂利,ネルシーニョ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28186.html
28187,2023/03/04,15:04,駅前不動産スタジアム,7773,曇,19.7,20.0,サガン鳥栖,名古屋グランパス,1,0,0,0,1,0,川井 健太,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28187.html
28188,2023/03/04,14:03,ニッパツ三ツ沢球技場,10637,晴,17.4,20.0,横浜FC,鹿島アントラーズ,1,3,1,2,0,1,四方田 修平,岩政 大樹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28188.html
28189,2023/03/04,14:03,ノエビアスタジアム神戸,17781,晴,13.4,32.0,ヴィッセル神戸,ガンバ大阪,4,0,1,0,3,0,吉田 孝行,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28189.html
28190,2023/03/11,14:03,デンカビッグスワンスタジアム,27288,晴,14.7,49.0,アルビレックス新潟,川崎フロンターレ,1,0,1,0,0,0,松橋 力蔵,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28190.html
28191,2023/03/11,14:03,ノエビアスタジアム神戸,21223,晴,20.1,20.0,ヴィッセル神戸,浦和レッズ,0,1,0,1,0,0,吉田 孝行,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28191.html
28192,2023/03/12,14:03,ヨドコウ桜スタジアム,15714,晴,20.2,50.0,セレッソ大阪,サガン鳥栖,2,1,1,0,1,1,小菊 昭雄,川井 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28192.html
28193,2023/03/12,15:05,札幌ドーム,17509,屋内,23.1,24.0,北海道コンサドーレ札幌,横浜F・マリノス,2,0,1,0,1,0,ペトロヴィッチ,ケヴィン マスカット,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28193.html
28194,2023/03/12,15:03,県立カシマサッカースタジアム,20097,晴,15.4,53.0,鹿島アントラーズ,アビスパ福岡,0,0,0,0,0,0,岩政 大樹,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28194.html
28195,2023/03/12,15:03,三協フロンテア柏スタジアム,9866,曇,18.4,44.0,柏レイソル,名古屋グランパス,0,3,0,1,0,2,ネルシーニョ,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28195.html
28196,2023/03/12,15:03,味の素スタジアム,23752,曇,20.9,30.0,FC東京,横浜FC,3,1,2,1,1,0,アルベル,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28196.html
28197,2023/03/12,15:03,レモンガススタジアム平塚,10791,曇,18.1,57.0,湘南ベルマーレ,京都サンガF.C.,0,2,0,0,0,2,山口 智,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28197.html
28198,2023/03/12,16:03,パナソニック スタジアム 吹田,18765,曇時々晴,19.8,60.0,ガンバ大阪,サンフレッチェ広島,1,2,0,1,1,1,ダニエル ポヤトス,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_28198.html
