round_no,match_no,home_team,away_team,kickoff_at,venue,toto_result,product_type,competition
1469,8,浦和,札幌,2024-07-20,埼玉,2,mini_toto,J.League
1469,9,G大阪,湘南,2024-07-20,パナスタ,2,mini_toto,J.League
1469,10,福岡,東京V,2024-07-20,ベススタ,2,mini_toto,J.League
1469,11,金沢,八戸,2024-07-20,ゴースタ,1,mini_toto,J.League
1469,12,讃岐,相模原,2024-07-21,ピカスタ,0,mini_toto,J.League
1469,13,岩手,富山,2024-07-21,いわスタ,2,mini_toto,J.League
1470,1,松本,福島,2024-07-27,サンアル,0,mini_toto,J.League
1470,2,YS横浜,八戸,2024-07-27,ニッパツ,0,mini_toto,J.League
1470,3,富山,長野,2024-07-27,富山,1,mini_toto,J.League
1470,4,FC大阪,讃岐,2024-07-27,花園,2,mini_toto,J.League
1470,5,琉球,北九州,2024-07-27,タピスタ,2,mini_toto,J.League
1471,1,鹿島,鳥栖,2024-08-07,カシマ,1,mini_toto,J.League
1471,2,東京V,広島,2024-08-07,味スタ,2,mini_toto,J.League
1471,3,新潟,磐田,2024-08-07,デンカS,0,mini_toto,J.League
1471,4,京都,名古屋,2024-08-07,サンガS,1,mini_toto,J.League
1471,5,仙台,清水,2024-08-03,ユアスタ,1,mini_toto,J.League
1471,6,湘南,福岡,2024-08-07,レモンS,0,mini_toto,J.League
1471,7,横浜FM,札幌,2024-08-07,日産ス,1,mini_toto,J.League
1471,8,鹿島,鳥栖,2024-08-07,カシマ,1,mini_toto,J.League
1471,9,東京V,広島,2024-08-07,味スタ,2,mini_toto,J.League
1471,10,新潟,磐田,2024-08-07,デンカS,0,mini_toto,J.League
1471,11,京都,名古屋,2024-08-07,サンガS,1,mini_toto,J.League
1471,12,仙台,清水,2024-08-03,ユアスタ,1,mini_toto,J.League
1471,13,いわき,秋田,2024-08-04,ハワスタ,1,mini_toto,J.League
1472,1,広島,C大阪,2024-08-11,Eピース,1,mini_toto,J.League
1472,2,柏,G大阪,2024-08-11,三協F柏,0,mini_toto,J.League
1472,3,FC東京,川崎F,2024-08-11,味スタ,2,mini_toto,J.League
1472,4,磐田,鹿島,2024-08-11,エコパ,1,mini_toto,J.League
1472,5,いわき,愛媛,2024-08-10,ハワスタ,1,mini_toto,J.League
1472,6,広島,C大阪,2024-08-11,Eピース,1,mini_toto,J.League
1472,7,柏,G大阪,2024-08-11,三協F柏,0,mini_toto,J.League
1472,8,FC東京,川崎F,2024-08-11,味スタ,2,mini_toto,J.League
1472,9,磐田,鹿島,2024-08-11,エコパ,1,mini_toto,J.League
1472,10,いわき,愛媛,2024-08-10,ハワスタ,1,mini_toto,J.League
1472,11,岡山,千葉,2024-08-10,Cスタ,0,mini_toto,J.League
1472,12,秋田,鹿児島,2024-08-11,ソユスタ,1,mini_toto,J.League
1472,13,清水,群馬,2024-08-10,アイスタ,1,mini_toto,J.League
1473,1,町田,磐田,2024-08-17,Gスタ,1,mini_toto,J.League
1473,2,湘南,柏,2024-08-17,レモンS,2,mini_toto,J.League
1473,3,C大阪,京都,2024-08-17,ヨドコウ,2,mini_toto,J.League
1473,4,福岡,新潟,2024-08-17,ベススタ,2,mini_toto,J.League
1473,5,山形,長崎,2024-08-17,NDスタ,1,mini_toto,J.League
1473,6,町田,磐田,2024-08-17,Gスタ,1,mini_toto,J.League
1473,7,湘南,柏,2024-08-17,レモンS,2,mini_toto,J.League
1473,8,C大阪,京都,2024-08-17,ヨドコウ,2,mini_toto,J.League
1473,9,福岡,新潟,2024-08-17,ベススタ,2,mini_toto,J.League
1473,10,山形,長崎,2024-08-17,NDスタ,1,mini_toto,J.League
1473,11,仙台,鹿児島,2024-08-17,ユアスタ,1,mini_toto,J.League
1473,12,徳島,岡山,2024-08-17,鳴門大塚,0,mini_toto,J.League
1473,13,藤枝,山口,2024-08-17,藤枝サ,1,mini_toto,J.League
1474,1,広島,愛媛,2024-08-21,ニンスタ,1,mini_toto,J.League
1474,2,G大阪,湘南,2024-08-21,パナスタ,1,mini_toto,J.League
1474,3,柏,神戸,2024-08-21,三協F柏,2,mini_toto,J.League
1474,4,甲府,鹿島,2024-08-21,JITス,2,mini_toto,J.League
1474,5,千葉,札幌,2024-08-21,フクアリ,1,mini_toto,J.League
1475,1,G大阪,福岡,2024-08-24,パナスタ,0,mini_toto,J.League
1475,2,京都,FC東京,2024-08-24,サンガS,1,mini_toto,J.League
1475,3,磐田,札幌,2024-08-25,ヤマハ,2,mini_toto,J.League
1475,4,神戸,鳥栖,2024-08-25,ノエスタ,1,mini_toto,J.League
1475,5,湘南,名古屋,2024-08-24,レモンS,2,mini_toto,J.League
1475,7,京都,FC東京,2024-08-24,サンガS,1,mini_toto,J.League
1475,8,磐田,札幌,2024-08-25,ヤマハ,2,mini_toto,J.League
1475,9,神戸,鳥栖,2024-08-25,ノエスタ,1,mini_toto,J.League
1475,10,湘南,名古屋,2024-08-24,レモンS,2,mini_toto,J.League
1475,11,秋田,愛媛,2024-08-25,ソユスタ,0,mini_toto,J.League
1475,12,岡山,大分,2024-08-24,Cスタ,0,mini_toto,J.League
1475,13,いわき,熊本,2024-08-25,ハワスタ,2,mini_toto,J.League
1476,1,札幌,川崎F,2024-09-01,プレド,1,mini_toto,J.League
1476,2,柏,東京V,2024-08-31,三協F柏,2,mini_toto,J.League
1476,4,福岡,神戸,2024-09-01,ベススタ,2,mini_toto,J.League
1476,5,群馬,秋田,2024-09-01,正田スタ,1,mini_toto,J.League
1476,6,鳥栖,湘南,2024-08-31,駅スタ,2,mini_toto,J.League
1476,7,札幌,川崎F,2024-09-01,プレド,1,mini_toto,J.League
1476,8,柏,東京V,2024-08-31,三協F柏,2,mini_toto,J.League
1476,10,福岡,神戸,2024-09-01,ベススタ,2,mini_toto,J.League
1476,11,群馬,秋田,2024-09-01,正田スタ,1,mini_toto,J.League
1476,12,仙台,いわき,2024-08-31,ユアスタ,1,mini_toto,J.League
1476,13,甲府,鹿児島,2024-08-31,JITス,1,mini_toto,J.League
1478,1,群馬,仙台,2024-09-07,正田スタ,0,mini_toto,J.League
1478,2,千葉,水戸,2024-09-07,フクアリ,1,mini_toto,J.League
1478,3,藤枝,栃木,2024-09-07,藤枝サ,1,mini_toto,J.League
1478,4,愛媛,横浜FC,2024-09-07,ニンスタ,2,mini_toto,J.League
1478,5,山口,徳島,2024-09-07,みらスタ,2,mini_toto,J.League
1478,6,群馬,仙台,2024-09-07,正田スタ,0,mini_toto,J.League
1478,7,千葉,水戸,2024-09-07,フクアリ,1,mini_toto,J.League
1478,8,藤枝,栃木,2024-09-07,藤枝サ,1,mini_toto,J.League
1478,9,愛媛,横浜FC,2024-09-07,ニンスタ,2,mini_toto,J.League
1478,10,山口,徳島,2024-09-07,みらスタ,2,mini_toto,J.League
1478,11,岡山,秋田,2024-09-08,Cスタ,2,mini_toto,J.League
1478,12,大分,山形,2024-09-07,レゾド,2,mini_toto,J.League
1478,13,鹿児島,いわき,2024-09-07,白波スタ,2,mini_toto,J.League
1479,1,福岡,町田,2024-09-14,ベススタ,2,mini_toto,J.League
1479,2,FC東京,名古屋,2024-09-14,国立,1,mini_toto,J.League
1479,3,仙台,藤枝,2024-09-14,ユアスタ,2,mini_toto,J.League
1479,4,徳島,大分,2024-09-14,鳴門大塚,1,mini_toto,J.League
1479,5,清水,山口,2024-09-14,アイスタ,1,mini_toto,J.League
1479,6,福岡,町田,2024-09-14,ベススタ,2,mini_toto,J.League
1479,7,FC東京,名古屋,2024-09-14,国立,1,mini_toto,J.League
1479,8,仙台,藤枝,2024-09-14,ユアスタ,2,mini_toto,J.League
1479,9,徳島,大分,2024-09-14,鳴門大塚,1,mini_toto,J.League
1479,10,清水,山口,2024-09-14,アイスタ,1,mini_toto,J.League
1479,11,岡山,愛媛,2024-09-14,Cスタ,1,mini_toto,J.League
1479,12,いわき,長崎,2024-09-15,ハワスタ,2,mini_toto,J.League
1479,13,横浜FC,甲府,2024-09-15,ニッパツ,1,mini_toto,J.League
1481,1,町田,札幌,2024-09-21,Gスタ,0,mini_toto,J.League
1481,2,磐田,福岡,2024-09-21,ヤマハ,0,mini_toto,J.League
1481,3,新潟,神戸,2024-09-22,デンカS,2,mini_toto,J.League
1481,4,湘南,C大阪,2024-09-22,レモンS,2,mini_toto,J.League
1481,5,仙台,甲府,2024-09-21,ユアスタ,0,mini_toto,J.League
1481,6,町田,札幌,2024-09-21,Gスタ,0,mini_toto,J.League
1481,7,磐田,福岡,2024-09-21,ヤマハ,0,mini_toto,J.League
1481,8,新潟,神戸,2024-09-22,デンカS,2,mini_toto,J.League
1481,9,湘南,C大阪,2024-09-22,レモンS,2,mini_toto,J.League
1481,10,仙台,甲府,2024-09-21,ユアスタ,0,mini_toto,J.League
1481,11,愛媛,山形,2024-09-21,ニンスタ,2,mini_toto,J.League
1481,12,徳島,いわき,2024-09-22,鳴門大塚,2,mini_toto,J.League
1481,13,藤枝,清水,2024-09-22,藤枝サ,2,mini_toto,J.League
1483,1,名古屋,磐田,2024-09-28,豊田ス,1,mini_toto,J.League
1483,2,C大阪,柏,2024-09-28,ヨドコウ,0,mini_toto,J.League
1483,3,いわき,栃木,2024-09-29,ハワスタ,0,mini_toto,J.League
1483,4,愛媛,千葉,2024-09-29,ニンスタ,2,mini_toto,J.League
1483,5,清水,横浜FC,2024-09-28,国立,0,mini_toto,J.League
1483,6,名古屋,磐田,2024-09-28,豊田ス,1,mini_toto,J.League
1483,7,C大阪,柏,2024-09-28,ヨドコウ,0,mini_toto,J.League
1483,8,いわき,栃木,2024-09-29,ハワスタ,0,mini_toto,J.League
1483,9,愛媛,千葉,2024-09-29,ニンスタ,2,mini_toto,J.League
1483,10,清水,横浜FC,2024-09-28,国立,0,mini_toto,J.League
1483,11,秋田,徳島,2024-09-29,ソユスタ,1,mini_toto,J.League
1483,12,岡山,長崎,2024-09-29,Cスタ,1,mini_toto,J.League
1483,13,甲府,山形,2024-09-28,JITス,2,mini_toto,J.League
1485,1,町田,川崎F,2024-10-05,Gスタ,2,mini_toto,J.League
1485,2,京都,神戸,2024-10-06,サンガS,2,mini_toto,J.League
1485,3,東京V,湘南,2024-10-06,味スタ,2,mini_toto,J.League
1485,4,磐田,広島,2024-10-06,ヤマハ,2,mini_toto,J.League
1485,5,熊本,徳島,2024-10-06,えがおS,2,mini_toto,J.League
1485,6,町田,川崎F,2024-10-05,Gスタ,2,mini_toto,J.League
1485,7,京都,神戸,2024-10-06,サンガS,2,mini_toto,J.League
1485,8,東京V,湘南,2024-10-06,味スタ,2,mini_toto,J.League
1485,9,磐田,広島,2024-10-06,ヤマハ,2,mini_toto,J.League
1485,10,熊本,徳島,2024-10-06,えがおS,2,mini_toto,J.League
1485,11,山形,山口,2024-10-06,NDスタ,1,mini_toto,J.League
1485,12,長崎,大分,2024-10-06,ピースタ,1,mini_toto,J.League
1485,13,仙台,秋田,2024-10-06,ユアスタ,2,mini_toto,J.League
1486,1,横浜FM,名古屋,2024-10-09,日産ス,2,mini_toto,J.League
1486,2,岐阜,長野,2024-10-11,長良川,1,mini_toto,J.League
1486,3,今治,YS横浜,2024-10-12,アシさと,1,mini_toto,J.League
1486,4,北九州,八戸,2024-10-12,ミクスタ,2,mini_toto,J.League
1486,5,琉球,相模原,2024-10-12,タピスタ,1,mini_toto,J.League
1486,6,横浜FM,名古屋,2024-10-09,日産ス,2,mini_toto,J.League
1486,7,岐阜,長野,2024-10-11,長良川,1,mini_toto,J.League
1486,8,今治,YS横浜,2024-10-12,アシさと,1,mini_toto,J.League
1486,9,北九州,八戸,2024-10-12,ミクスタ,2,mini_toto,J.League
1486,10,琉球,相模原,2024-10-12,タピスタ,1,mini_toto,J.League
1486,11,宮崎,富山,2024-10-12,いちご,0,mini_toto,J.League
1486,12,大宮,福島,2024-10-13,NACK,1,mini_toto,J.League
1486,13,松本,金沢,2024-10-13,サンアル,0,mini_toto,J.League
1487,1,柏,町田,2024-10-19,三協F柏,0,mini_toto,J.League
1487,2,湘南,広島,2024-10-19,レモンS,1,mini_toto,J.League
1487,3,徳島,藤枝,2024-10-20,鳴門大塚,1,mini_toto,J.League
1487,4,熊本,山口,2024-10-20,えがおS,0,mini_toto,J.League
1487,5,仙台,横浜FC,2024-10-19,ユアスタ,1,mini_toto,J.League
1487,6,柏,町田,2024-10-19,三協F柏,0,mini_toto,J.League
1487,7,湘南,広島,2024-10-19,レモンS,1,mini_toto,J.League
1487,8,徳島,藤枝,2024-10-20,鳴門大塚,1,mini_toto,J.League
1487,9,熊本,山口,2024-10-20,えがおS,0,mini_toto,J.League
1487,10,仙台,横浜FC,2024-10-19,ユアスタ,1,mini_toto,J.League
1487,11,岡山,いわき,2024-10-20,Cスタ,1,mini_toto,J.League
1487,12,大分,水戸,2024-10-20,レゾド,0,mini_toto,J.League
1487,13,秋田,長崎,2024-10-20,ソユスタ,2,mini_toto,J.League
1489,1,藤枝,千葉,2024-10-26,藤枝サ,2,mini_toto,J.League
1489,2,長崎,鹿児島,2024-10-27,ピースタ,1,mini_toto,J.League
1489,3,秋田,大分,2024-10-27,ソユスタ,2,mini_toto,J.League
1489,4,愛媛,仙台,2024-10-27,ニンスタ,2,mini_toto,J.League
1489,5,栃木,清水,2024-10-27,カンセキ,2,mini_toto,J.League
1489,6,藤枝,千葉,2024-10-26,藤枝サ,2,mini_toto,J.League
1489,7,長崎,鹿児島,2024-10-27,ピースタ,1,mini_toto,J.League
1489,8,秋田,大分,2024-10-27,ソユスタ,2,mini_toto,J.League
1489,9,愛媛,仙台,2024-10-27,ニンスタ,2,mini_toto,J.League
1489,10,栃木,清水,2024-10-27,カンセキ,2,mini_toto,J.League
1489,11,山形,熊本,2024-10-27,NDスタ,1,mini_toto,J.League
1489,12,群馬,徳島,2024-10-27,正田スタ,2,mini_toto,J.League
1489,13,琉球,八戸,2024-10-26,タピスタ,0,mini_toto,J.League
1490,1,福岡,柏,2024-11-03,ベススタ,1,mini_toto,J.League
1490,2,岡山,藤枝,2024-11-03,Cスタ,1,mini_toto,J.League
1490,3,甲府,秋田,2024-11-03,JITス,2,mini_toto,J.League
1490,4,徳島,鹿児島,2024-11-03,鳴門大塚,1,mini_toto,J.League
1490,5,水戸,山形,2024-11-03,Ksスタ,2,mini_toto,J.League
1490,6,福岡,柏,2024-11-03,ベススタ,1,mini_toto,J.League
1490,7,岡山,藤枝,2024-11-03,Cスタ,1,mini_toto,J.League
1490,8,甲府,秋田,2024-11-03,JITス,2,mini_toto,J.League
1490,9,徳島,鹿児島,2024-11-03,鳴門大塚,1,mini_toto,J.League
1490,10,水戸,山形,2024-11-03,Ksスタ,2,mini_toto,J.League
1490,11,清水,いわき,2024-11-03,アイスタ,1,mini_toto,J.League
1490,12,大分,群馬,2024-11-03,レゾド,1,mini_toto,J.League
1490,13,千葉,長崎,2024-11-03,フクアリ,2,mini_toto,J.League
1492,1,京都,川崎F,2024-11-09,サンガS,0,mini_toto,J.League
1492,2,磐田,G大阪,2024-11-09,ヤマハ,2,mini_toto,J.League
1492,3,東京V,神戸,2024-11-10,味スタ,0,mini_toto,J.League
1492,4,浦和,広島,2024-11-10,埼玉,1,mini_toto,J.League
1492,5,町田,FC東京,2024-11-09,国立,1,mini_toto,J.League
1492,6,京都,川崎F,2024-11-09,サンガS,0,mini_toto,J.League
1492,7,磐田,G大阪,2024-11-09,ヤマハ,2,mini_toto,J.League
1492,8,東京V,神戸,2024-11-10,味スタ,0,mini_toto,J.League
1492,9,浦和,広島,2024-11-10,埼玉,1,mini_toto,J.League
1492,10,町田,FC東京,2024-11-09,国立,1,mini_toto,J.League
1492,11,山口,横浜FC,2024-11-10,みらスタ,0,mini_toto,J.League
1492,12,栃木,徳島,2024-11-10,カンセキ,0,mini_toto,J.League
1492,13,山形,千葉,2024-11-10,NDスタ,1,mini_toto,J.League
1493,1,パラグア,アルゼンチ,2024-11-15,アスンシオ,1,mini_toto,Other
1493,2,エクアドル,ボリビア,2024-11-15,グアヤキル,1,mini_toto,Other
1493,3,ウルグアイ,コロンビア,2024-11-16,モンテビデ,1,mini_toto,Other
1493,4,ペルー,チリ,2024-11-16,リマ,0,mini_toto,Other
1493,5,ベネズエ,ブラジル,2024-11-15,マトゥリン,0,mini_toto,Other
1493,6,パラグア,アルゼンチ,2024-11-15,アスンシオ,1,mini_toto,Other
1493,7,エクアドル,ボリビア,2024-11-15,グアヤキル,1,mini_toto,Other
1493,8,ウルグアイ,コロンビア,2024-11-16,モンテビデ,1,mini_toto,Other
1493,9,ペルー,チリ,2024-11-16,リマ,0,mini_toto,Other
1493,10,ベネズエ,ブラジル,2024-11-15,マトゥリン,0,mini_toto,Other
1493,11,UAE,キルギス,2024-11-15,アブダビ,1,mini_toto,Other
1493,12,オマーン,パレスチナ,2024-11-15,マスカット,1,mini_toto,Other
1493,13,イラク,ヨルダン,2024-11-15,バスラ,0,mini_toto,Other
1494,1,松本,琉球,2024-11-16,サンアル,1,mini_toto,J.League
1494,2,北九州,長野,2024-11-16,ミクスタ,0,mini_toto,J.League
1494,3,鳥取,金沢,2024-11-17,Axis,1,mini_toto,J.League
1494,4,福島,沼津,2024-11-17,とうスタ,1,mini_toto,J.League
1494,5,奈良,岩手,2024-11-17,ロートF,1,mini_toto,J.League
1495,1,アーセナル,ノッティン,2024-11-24,ロンドン,1,mini_toto,Other
1495,2,アストン,クリスタル,2024-11-24,バーミンガ,0,mini_toto,Other
1495,3,ボンマウス,ブライトン,2024-11-24,ボーンマス,2,mini_toto,Other
1495,4,レスター,チェルシー,2024-11-23,レスター,2,mini_toto,Other
1495,5,マンC,トテナム,2024-11-24,マンチェス,2,mini_toto,Other
1495,6,ヴォルフス,ウニオン,2024-11-23,ヴォルフス,1,mini_toto,Other
1495,7,アーセナル,ノッティン,2024-11-24,ロンドン,1,mini_toto,Other
1495,8,アストン,クリスタル,2024-11-24,バーミンガ,0,mini_toto,Other
1495,9,ボンマウス,ブライトン,2024-11-24,ボーンマス,2,mini_toto,Other
1495,10,レスター,チェルシー,2024-11-23,レスター,2,mini_toto,Other
1495,11,マンC,トテナム,2024-11-24,マンチェス,2,mini_toto,Other
1495,12,フラム,ウルヴァー,2024-11-24,ロンドン,2,mini_toto,Other
1495,13,エヴァトン,ブレント,2024-11-24,リヴァプー,0,mini_toto,Other
1497,1,C大阪,鹿島,2024-11-30,ヨドコウ,2,mini_toto,J.League
1497,2,柏,神戸,2024-11-30,三協F柏,0,mini_toto,J.League
1497,3,湘南,横浜FM,2024-11-30,レモンS,2,mini_toto,J.League
1497,4,新潟,G大阪,2024-11-30,デンカS,2,mini_toto,J.League
1497,5,名古屋,鳥栖,2024-11-30,長良川,2,mini_toto,J.League
1498,1,リヴァプ,マンC,2024-12-02,リヴァプー,1,mini_toto,Other
1498,2,クリスタル,ニュカッスル,2024-12-01,ロンドン,0,mini_toto,Other
1498,3,ウェストハム,アーセナル,2024-12-01,ロンドン,2,mini_toto,Other
1498,4,チェルシー,アストン,2024-12-01,ロンドン,1,mini_toto,Other
1498,5,ノッティン,イプス,2024-12-01,ノッティン,1,mini_toto,Other
1498,6,ライプツィ,ヴォルフス,2024-11-30,ライプツィ,2,mini_toto,Other
1498,7,ウニオン,レヴァー,2024-11-30,ベルリン,2,mini_toto,Other
1498,8,ハイデンハ,フランクフル,2024-12-02,ハイデンハ,2,mini_toto,Other
1498,9,リヴァプ,マンC,2024-12-02,リヴァプー,1,mini_toto,Other
1498,10,クリスタル,ニュカッスル,2024-12-01,ロンドン,0,mini_toto,Other
1498,11,ウェストハム,アーセナル,2024-12-01,ロンドン,2,mini_toto,Other
1498,12,チェルシー,アストン,2024-12-01,ロンドン,1,mini_toto,Other
1498,13,ノッティン,イプス,2024-12-01,ノッティン,1,mini_toto,Other
1499,1,札幌,柏,2024-12-08,プレド,1,mini_toto,J.League
1499,2,鹿島,町田,2024-12-08,カシマ,1,mini_toto,J.League
1499,3,浦和,新潟,2024-12-08,埼玉,0,mini_toto,J.League
1499,4,川崎F,福岡,2024-12-08,U等々力,1,mini_toto,J.League
1499,5,G大阪,広島,2024-12-08,パナスタ,1,mini_toto,J.League
1500,1,バイエルン,ハイデンハ,2024-12-07,ミュンヘン,1,mini_toto,Other
1500,2,フラム,アーセナル,2024-12-08,ロンドン,0,mini_toto,Other
1500,3,レスター,ブライトン,2024-12-08,レスター,0,mini_toto,Other
1500,4,クリスタル,マンC,2024-12-08,ロンドン,0,mini_toto,Other
1500,5,アストン,サウザン,2024-12-08,バーミンガ,1,mini_toto,Other
1500,6,レヴァー,パウリ,2024-12-07,レヴァーク,1,mini_toto,Other
1500,7,ボーフム,ブレーメン,2024-12-07,ボーフム,2,mini_toto,Other
1500,8,ホルスタイン,ライプツィ,2024-12-07,キール,2,mini_toto,Other
1500,10,フラム,アーセナル,2024-12-08,ロンドン,0,mini_toto,Other
1500,11,レスター,ブライトン,2024-12-08,レスター,0,mini_toto,Other
1500,12,クリスタル,マンC,2024-12-08,ロンドン,0,mini_toto,Other
1500,13,アストン,サウザン,2024-12-08,バーミンガ,1,mini_toto,Other
1502,1,ブライトン,クリスタル,2024-12-15,ブライトン,2,mini_toto,Other
1502,2,アーセナル,エヴァトン,2024-12-15,ロンドン,0,mini_toto,Other
1502,3,リヴァプ,フラム,2024-12-15,リヴァプー,0,mini_toto,Other
1502,4,サウザン,トテナム,2024-12-16,サウザンプ,2,mini_toto,Other
1502,5,マンC,マンU,2024-12-16,マンチェス,2,mini_toto,Other
1502,6,ウニオン,ボーフム,2024-12-14,ベルリン,0,mini_toto,Other
1502,7,パウリ,ブレーメン,2024-12-15,ハンブルク,2,mini_toto,Other
1502,8,ドルト,ホッフェン,2024-12-16,ドルトムン,0,mini_toto,Other
1502,9,ブライトン,クリスタル,2024-12-15,ブライトン,2,mini_toto,Other
1502,10,アーセナル,エヴァトン,2024-12-15,ロンドン,0,mini_toto,Other
1502,11,リヴァプ,フラム,2024-12-15,リヴァプー,0,mini_toto,Other
1502,12,サウザン,トテナム,2024-12-16,サウザンプ,2,mini_toto,Other
1502,13,マンC,マンU,2024-12-16,マンチェス,2,mini_toto,Other
1503,1,クリスタル,アーセナル,2024-12-22,ロンドン,2,mini_toto,Other
1503,2,ウェストハム,ブライトン,2024-12-22,ロンドン,0,mini_toto,Other
1503,3,トテナム,リヴァプ,2024-12-23,ロンドン,2,mini_toto,Other
1503,4,フラム,サウザン,2024-12-22,ロンドン,0,mini_toto,Other
1503,5,アストン,マンC,2024-12-21,バーミンガ,1,mini_toto,Other
1503,6,シュツット,パウリ,2024-12-21,シュツット,2,mini_toto,Other
1503,7,ブレーメン,ウニオン,2024-12-21,ブレーメン,1,mini_toto,Other
1503,8,ヴォルフス,ドルト,2024-12-23,ヴォルフス,2,mini_toto,Other
1503,9,クリスタル,アーセナル,2024-12-22,ロンドン,2,mini_toto,Other
1503,10,ウェストハム,ブライトン,2024-12-22,ロンドン,0,mini_toto,Other
1503,11,トテナム,リヴァプ,2024-12-23,ロンドン,2,mini_toto,Other
1503,12,フラム,サウザン,2024-12-22,ロンドン,0,mini_toto,Other
1503,13,アストン,マンC,2024-12-21,バーミンガ,1,mini_toto,Other
1504,1,チェルシー,フラム,2024-12-27,ロンドン,2,mini_toto,Other
1504,2,ニュカッスル,アストン,2024-12-27,ニューカッ,1,mini_toto,Other
1504,3,ノッティン,トテナム,2024-12-27,ノッティン,1,mini_toto,Other
1504,4,ブライトン,ブレント,2024-12-28,ブライトン,0,mini_toto,Other
1504,5,ウルヴァー,マンU,2024-12-27,ウルヴァー,1,mini_toto,Other
1505,1,レスター,マンC,2024-12-29,レスター,2,mini_toto,Other
